id,players,team
6844,"{'Q. Cook', 'D. Cousins', 'J. Jerebko', 'J. Evans', 'D. Lee'}",GSW
6845,"{'W. Matthews', 'C. Joseph', 'M. Turner', 'T. Young', 'D. Collison'}",IND
6846,"{'D. McDermott', 'C. Joseph', 'M. Turner', 'T. Leaf', 'D. Collison'}",IND
6847,"{'D. McDermott', 'C. Joseph', 'T. Leaf', ""K. O'Quinn"", 'D. Collison'}",IND
6848,"{'W. Matthews', 'C. Joseph', 'M. Turner', 'T. Evans', 'D. Collison'}",IND
6849,"{'D. McDermott', 'C. Joseph', 'M. Turner', 'T. Evans', 'D. Collison'}",IND
6850,"{'C. Miles', 'J. Noah', 'C. Parsons', 'D. Wright', 'I. Rabb'}",MEM
6851,"{'C. Miles', 'B. Caboclo', 'J. Noah', 'C. Parsons', 'D. Wright'}",MEM
6852,"{'C. Miles', 'B. Caboclo', 'J. Holiday', 'M. Conley', 'J. Noah'}",MEM
6853,"{'C. Miles', 'J. Valančiūnas', 'B. Caboclo', 'J. Holiday', 'M. Conley'}",MEM
6854,"{'A. Bradley', 'C. Miles', 'J. Noah', 'D. Wright', 'I. Rabb'}",MEM
6855,"{'A. Bradley', 'C. Miles', 'J. Holiday', 'M. Conley', 'D. Wright'}",MEM
6856,"{'A. Bradley', 'J. Holiday', 'J. Noah', 'D. Wright', 'I. Rabb'}",MEM
6857,"{'C. Miles', 'J. Valančiūnas', 'J. Holiday', 'M. Conley', 'D. Wright'}",MEM
6858,"{'A. Bradley', 'C. Miles', 'M. Conley', 'J. Noah', 'D. Wright'}",MEM
6859,"{'A. Bradley', 'C. Miles', 'J. Valančiūnas', 'M. Conley', 'D. Wright'}",MEM
6860,"{'D. Rose', 'T. Gibson', 'A. Tolliver', 'T. Jones', 'J. Okogie'}",MIN
6861,"{'D. Rose', 'A. Tolliver', 'T. Jones', 'G. Dieng', 'K. Bates-Diop'}",MIN
6862,"{'A. Tolliver', 'T. Jones', 'K. Towns', 'J. Okogie', 'K. Bates-Diop'}",MIN
6863,"{'J. Teague', 'A. Tolliver', 'K. Towns', 'J. Okogie', 'K. Bates-Diop'}",MIN
6864,"{'D. Rose', 'A. Tolliver', 'T. Jones', 'K. Towns', 'K. Bates-Diop'}",MIN
6865,"{'D. Šarić', 'T. Gibson', 'J. Teague', 'J. Okogie', 'K. Bates-Diop'}",MIN
6866,"{'M. Scott', 'J. Patton', 'J. Redick', 'T. McConnell', 'T. Harris'}",PHI
6867,"{'J. Patton', 'J. Simmons', 'J. Redick', 'T. McConnell', 'T. Harris'}",PHI
6868,"{'A. Johnson', 'M. Scott', 'J. Butler', 'B. Simmons', 'J. Simmons'}",PHI
6869,"{'A. Johnson', 'M. Scott', 'J. Butler', 'B. Simmons', 'J. Redick'}",PHI
6870,"{'M. Scott', 'B. Simmons', 'J. Simmons', 'J. Redick', 'T. McConnell'}",PHI
6871,"{'J. Patton', 'J. Butler', 'B. Simmons', 'J. Redick', 'T. McConnell'}",PHI
6872,"{'N. Powell', 'J. Lin', 'M. Gasol', 'P. Siakam', 'D. Green'}",TOR
6873,"{'P. McCaw', 'K. Lowry', 'O. Anunoby', 'K. Leonard', 'M. Gasol'}",TOR
6874,"{'S. Ibaka', 'P. McCaw', 'K. Lowry', 'K. Leonard', 'P. Siakam'}",TOR
6875,"{'N. Powell', 'P. McCaw', 'J. Lin', 'M. Gasol', 'P. Siakam'}",TOR
6876,"{'P. McCaw', 'O. Anunoby', 'J. Lin', 'M. Gasol', 'P. Siakam'}",TOR
6877,"{'A. Poythress', 'K. Bazemore', 'V. Carter', 'D. Bembry', 'T. Young'}",ATL
6878,"{'A. Poythress', 'K. Bazemore', 'V. Carter', 'J. Adams', 'D. Bembry'}",ATL
6879,"{'T. Young', 'A. Poythress', 'K. Bazemore', 'J. Collins', 'K. Huerter'}",ATL
6880,"{'A. Len', 'T. Prince', 'K. Bazemore', 'V. Carter', 'J. Adams'}",ATL
6881,"{'A. Len', 'B. Johnson', 'V. Carter', 'T. Young', 'K. Huerter'}",ATL
6882,"{'V. Carter', 'J. Adams', 'D. Bembry', 'J. Collins', 'K. Huerter'}",ATL
6883,"{'K. Dunn', 'O. Porter', 'W. Selden', 'R. Lopez', 'Z. LaVine'}",CHI
6884,"{'W. Selden', 'R. Arcidiacono', 'T. Luwawu-Cabarrot', 'S. Harrison', 'R. Lopez'}",CHI
6885,"{'T. Luwawu-Cabarrot', 'C. Felício', 'O. Porter', 'R. Arcidiacono', 'S. Harrison'}",CHI
6886,"{'C. Felício', 'O. Porter', 'R. Arcidiacono', 'L. Markkanen', 'T. Luwawu-Cabarrot'}",CHI
6887,"{'O. Porter', 'W. Selden', 'R. Arcidiacono', 'R. Lopez', 'Z. LaVine'}",CHI
6888,"{'O. Porter', 'W. Selden', 'R. Arcidiacono', 'L. Markkanen', 'S. Harrison'}",CHI
6889,"{'L. Galloway', 'I. Smith', 'G. Robinson', 'L. Kennard', 'T. Maker'}",DET
6890,"{'I. Smith', 'R. Jackson', 'B. Griffin', 'A. Drummond', 'L. Kennard'}",DET
6891,"{'R. Jackson', 'W. Ellington', 'A. Drummond', 'B. Brown', 'T. Maker'}",DET
6892,"{'L. Galloway', 'B. Griffin', 'J. Calderón', 'K. Thomas', 'T. Maker'}",DET
6893,"{'L. Galloway', 'G. Robinson', 'J. Calderón', 'K. Thomas', 'T. Maker'}",DET
6894,"{'R. Bullock', 'R. Rondo', 'L. James', 'J. Hart', 'J. McGee'}",LAL
6895,"{'L. Stephenson', 'R. Bullock', 'R. Rondo', 'L. James', 'J. McGee'}",LAL
6896,"{'L. Stephenson', 'R. Bullock', 'R. Rondo', 'M. Muscala', 'M. Wagner'}",LAL
6897,"{'L. Stephenson', 'R. Rondo', 'J. Hart', 'M. Muscala', 'M. Wagner'}",LAL
6898,"{'A. Caruso', 'R. Bullock', 'L. James', 'J. Hart', 'M. Wagner'}",LAL
6899,"{'A. Caruso', 'R. Bullock', 'L. James', 'J. Hart', 'J. McGee'}",LAL
6900,"{'K. Caldwell-Pope', 'A. Caruso', 'R. Rondo', 'L. James', 'J. McGee'}",LAL
6901,"{'K. Caldwell-Pope', 'A. Caruso', 'R. Rondo', 'J. Hart', 'J. McGee'}",LAL
6902,"{'A. Caruso', 'R. Rondo', 'L. James', 'J. Hart', 'M. Wagner'}",LAL
6903,"{'A. Caruso', 'J. Williams', 'R. Rondo', 'J. Hart', 'M. Wagner'}",LAL
6904,"{'A. Caruso', 'J. Williams', 'L. James', 'J. Hart', 'M. Wagner'}",LAL
6905,"{'A. Caruso', 'R. Rondo', 'J. Williams', 'L. James', 'M. Wagner'}",LAL
6906,"{'A. Caruso', 'J. Williams', 'I. Bonga', 'J. Hart', 'M. Wagner'}",LAL
6907,"{'E. Moore', 'A. Davis', 'K. Williams', 'C. Diallo', 'E. Payton'}",NOP
6908,"{'C. Diallo', 'E. Moore', 'A. Davis', 'D. Miller', 'E. Payton'}",NOP
6909,"{'C. Diallo', 'E. Moore', 'J. Randle', 'D. Miller', 'E. Payton'}",NOP
6910,"{'C. Diallo', 'E. Moore', 'F. Jackson', 'K. Williams', 'D. Miller'}",NOP
6911,"{'A. Davis', 'E. Moore', 'F. Jackson', 'J. Randle', 'E. Payton'}",NOP
6912,"{'J. Holiday', 'F. Jackson', 'J. Randle', 'K. Williams', 'D. Miller'}",NOP
6913,"{'E. Moore', 'F. Jackson', 'J. Randle', 'K. Williams', 'D. Miller'}",NOP
6914,"{'C. Diallo', 'E. Moore', 'F. Jackson', 'D. Miller', 'E. Payton'}",NOP
6915,"{'J. Holiday', 'F. Jackson', 'J. Randle', 'D. Miller', 'E. Payton'}",NOP
6916,"{'F. Jackson', 'J. Randle', 'K. Williams', 'D. Miller', 'E. Payton'}",NOP
6917,"{'C. Diallo', 'F. Jackson', 'K. Williams', 'D. Miller', 'E. Payton'}",NOP
6918,"{'B. Bogdanović', 'C. Brewer', 'N. Bjelica', 'W. Cauley-Stein', 'A. Burks'}",SAC
6919,"{'D. Fox', 'C. Brewer', 'N. Bjelica', 'W. Cauley-Stein', 'B. Hield'}",SAC
6920,"{'D. Fox', 'C. Brewer', 'H. Barnes', 'H. Giles', 'N. Bjelica'}",SAC
6921,"{'J. Parker', 'B. Beal', 'T. Ariza', 'T. Bryant', 'T. Brown'}",WAS
6922,"{'J. Parker', 'T. Satoranský', 'S. Dekker', 'T. Ariza', 'T. Bryant'}",WAS
6923,"{'E. İlyasova', 'M. Brogdon', 'P. Connaughton', 'N. Mirotić', 'K. Middleton'}",MIL
6924,"{'E. İlyasova', 'G. Antetokounmpo', 'P. Connaughton', 'T. Snell', 'P. Gasol'}",MIL
6925,"{'E. Bledsoe', 'D. DiVincenzo', 'G. Antetokounmpo', 'T. Snell', 'P. Gasol'}",MIL
6926,"{'E. Bledsoe', 'D. DiVincenzo', 'N. Mirotić', 'B. Lopez', 'K. Middleton'}",MIL
6927,"{'E. İlyasova', 'M. Brogdon', 'P. Connaughton', 'T. Snell', 'P. Gasol'}",MIL
6928,"{'E. Bledsoe', 'T. Snell', 'B. Lopez', 'K. Middleton', 'P. Gasol'}",MIL
6929,"{'E. Bledsoe', 'D. DiVincenzo', 'P. Connaughton', 'T. Snell', 'P. Gasol'}",MIL
6930,"{'D. DiVincenzo', 'P. Connaughton', 'T. Snell', 'D. Wilson', 'P. Gasol'}",MIL
6931,"{'J. Nurkić', 'D. Lillard', 'C. McCollum', 'R. Hood', 'A. Aminu'}",POR
6932,"{'D. Lillard', 'J. Layman', 'C. McCollum', 'E. Freedom', 'R. Hood'}",POR
6933,"{'D. Lillard', 'J. Layman', 'S. Curry', 'E. Freedom', 'R. Hood'}",POR
6934,"{'D. Lillard', 'S. Curry', 'R. Hood', 'E. Freedom', 'A. Aminu'}",POR
6935,"{'S. Curry', 'C. McCollum', 'R. Hood', 'E. Freedom', 'A. Aminu'}",POR
6936,"{'J. Layman', 'S. Curry', 'C. McCollum', 'E. Freedom', 'R. Hood'}",POR
6937,"{'J. Nurkić', 'D. Lillard', 'S. Curry', 'C. McCollum', 'R. Hood'}",POR
6938,"{'D. Lillard', 'C. McCollum', 'S. Labissière', 'E. Freedom', 'A. Aminu'}",POR
6939,"{'D. Lillard', 'C. McCollum', 'R. Hood', 'E. Freedom', 'A. Aminu'}",POR
6940,"{'D. Lillard', 'J. Layman', 'S. Curry', 'C. McCollum', 'R. Hood'}",POR
6941,"{'K. Dunn', 'O. Porter', 'W. Selden', 'L. Markkanen', 'S. Harrison'}",CHI
6942,"{'K. Dunn', 'O. Porter', 'W. Selden', 'S. Harrison', 'R. Lopez'}",CHI
6943,"{'C. Felício', 'W. Selden', 'R. Arcidiacono', 'L. Markkanen', 'S. Harrison'}",CHI
6944,"{'C. Felício', 'R. Arcidiacono', 'L. Markkanen', 'S. Harrison', 'Z. LaVine'}",CHI
6945,"{'K. Dunn', 'R. Arcidiacono', 'L. Markkanen', 'R. Lopez', 'Z. LaVine'}",CHI
6946,"{'K. Looney', 'S. Curry', 'K. Thompson', 'A. McKinnie', 'A. Iguodala'}",GSW
6947,"{'K. Looney', 'S. Curry', 'S. Livingston', 'A. McKinnie', 'J. Jerebko'}",GSW
6948,"{'D. Cousins', 'S. Livingston', 'K. Durant', 'A. Iguodala', 'D. Green'}",GSW
6949,"{'D. Green', 'D. Cousins', 'K. Thompson', 'S. Livingston', 'K. Durant'}",GSW
6950,"{'I. Shumpert', 'G. Green', 'A. Rivers', 'G. Clark', 'C. Paul'}",HOU
6951,"{'I. Shumpert', 'G. Green', 'P. Tucker', 'G. Clark', 'C. Paul'}",HOU
6952,"{'I. Shumpert', 'G. Green', 'P. Tucker', 'C. Paul', 'J. Harden'}",HOU
6953,"{'I. Shumpert', 'G. Green', 'A. Rivers', 'G. Clark', 'T. Jones'}",HOU
6954,"{'S. Gilgeous-Alexander', 'L. Shamet', 'I. Zubac', 'L. Williams', 'D. Gallinari'}",LAC
6955,"{'L. Shamet', 'I. Zubac', 'G. Temple', 'L. Williams', 'D. Gallinari'}",LAC
6956,"{'M. Harrell', 'T. Wallace', 'G. Temple', 'L. Williams', 'D. Gallinari'}",LAC
6957,"{'S. Gilgeous-Alexander', 'M. Harrell', 'J. Green', 'L. Williams', 'S. Thornwell'}",LAC
6958,"{'S. Gilgeous-Alexander', 'I. Zubac', 'J. Green', 'L. Williams', 'S. Thornwell'}",LAC
6959,"{'I. Zubac', 'T. Wallace', 'L. Williams', 'D. Gallinari', 'S. Thornwell'}",LAC
6960,"{'L. Shamet', 'I. Zubac', 'T. Wallace', 'L. Williams', 'D. Gallinari'}",LAC
6961,"{'L. Shamet', 'M. Harrell', 'G. Temple', 'L. Williams', 'D. Gallinari'}",LAC
6962,"{'S. Gilgeous-Alexander', 'M. Harrell', 'G. Temple', 'L. Williams', 'D. Gallinari'}",LAC
6963,"{'A. Bradley', 'J. Valančiūnas', 'J. Holiday', 'J. Noah', 'M. Conley'}",MEM
6964,"{'A. Bradley', 'J. Valančiūnas', 'B. Caboclo', 'C. Parsons', 'D. Wright'}",MEM
6965,"{'C. Miles', 'M. Conley', 'C. Parsons', 'D. Wright', 'I. Rabb'}",MEM
6966,"{'C. Miles', 'J. Holiday', 'M. Conley', 'C. Parsons', 'I. Rabb'}",MEM
6967,"{'A. Bradley', 'C. Miles', 'M. Conley', 'C. Parsons', 'I. Rabb'}",MEM
6968,"{'T. Dorsey', 'C. Miles', 'A. Bradley', 'J. Valančiūnas', 'D. Wright'}",MEM
6969,"{'T. Dorsey', 'A. Bradley', 'J. Valančiūnas', 'C. Parsons', 'D. Wright'}",MEM
6970,"{'A. Bradley', 'J. Valančiūnas', 'M. Conley', 'C. Parsons', 'D. Wright'}",MEM
6971,"{'C. Miles', 'B. Caboclo', 'C. Parsons', 'D. Wright', 'I. Rabb'}",MEM
6972,"{'A. Bradley', 'C. Miles', 'J. Valančiūnas', 'J. Holiday', 'D. Wright'}",MEM
6973,"{'G. Dragić', 'B. Adebayo', 'D. Wade', 'J. Winslow', 'D. Jones'}",MIA
6974,"{'G. Dragić', 'D. Wade', 'J. Winslow', 'D. Jones', 'H. Whiteside'}",MIA
6975,"{'J. Okafor', 'F. Jackson', 'J. Randle', 'K. Williams', 'E. Payton'}",NOP
6976,"{'I. Clark', 'J. Okafor', 'F. Jackson', 'J. Randle', 'K. Williams'}",NOP
6977,"{'I. Clark', 'C. Diallo', 'J. Randle', 'K. Williams', 'D. Miller'}",NOP
6978,"{'I. Clark', 'C. Diallo', 'S. Johnson', 'J. Randle', 'D. Miller'}",NOP
6979,"{'I. Clark', 'C. Diallo', 'S. Johnson', 'K. Williams', 'D. Miller'}",NOP
6980,"{'I. Clark', 'C. Diallo', 'S. Johnson', 'D. Miller', 'E. Payton'}",NOP
6981,"{'J. Okafor', 'F. Jackson', 'S. Johnson', 'D. Miller', 'E. Payton'}",NOP
6982,"{'I. Clark', 'C. Diallo', 'S. Johnson', 'S. Hill', 'D. Miller'}",NOP
6983,"{'I. Clark', 'F. Jackson', 'J. Randle', 'S. Hill', 'D. Miller'}",NOP
6984,"{'I. Clark', 'F. Jackson', 'J. Randle', 'K. Williams', 'D. Miller'}",NOP
6985,"{'I. Clark', 'F. Jackson', 'S. Hill', 'C. Diallo', 'E. Payton'}",NOP
6986,"{'I. Clark', 'S. Johnson', 'F. Jackson', 'S. Hill', 'C. Diallo'}",NOP
6987,"{'W. Iwundu', 'J. Isaac', 'N. Vučević', 'T. Ross', 'J. Grant'}",ORL
6988,"{'W. Iwundu', 'T. Ross', 'J. Grant', 'A. Gordon', 'K. Birch'}",ORL
6989,"{'A. Gordon', 'J. Grant', 'T. Ross', 'K. Birch', 'E. Fournier'}",ORL
6990,"{'W. Iwundu', 'J. Isaac', 'T. Ross', 'K. Birch', 'D. Augustin'}",ORL
6991,"{'A. Len', 'J. Anderson', 'K. Bazemore', 'J. Adams', 'D. Bembry'}",ATL
6992,"{'J. Collins', 'K. Bazemore', 'V. Carter', 'T. Young', 'K. Huerter'}",ATL
6993,"{'T. Prince', 'A. Len', 'B. Johnson', 'V. Carter', 'T. Young'}",ATL
6994,"{'T. Prince', 'B. Johnson', 'V. Carter', 'J. Adams', 'J. Collins'}",ATL
6995,"{'B. Johnson', 'V. Carter', 'J. Adams', 'D. Bembry', 'J. Collins'}",ATL
6996,"{'B. Johnson', 'J. Anderson', 'V. Carter', 'J. Adams', 'D. Bembry'}",ATL
6997,"{'T. Prince', 'V. Carter', 'D. Bembry', 'T. Young', 'T. Zeller'}",ATL
6998,"{'K. Bazemore', 'V. Carter', 'J. Adams', 'D. Bembry', 'T. Zeller'}",ATL
6999,"{'J. Anderson', 'K. Bazemore', 'J. Adams', 'D. Bembry', 'T. Zeller'}",ATL
7000,"{'T. Prince', 'J. Collins', 'K. Bazemore', 'V. Carter', 'T. Young'}",ATL
7001,"{'K. Caldwell-Pope', 'R. Rondo', 'L. James', 'M. Wagner', 'J. McGee'}",LAL
7002,"{'K. Caldwell-Pope', 'R. Rondo', 'J. Hart', 'M. Wagner', 'J. McGee'}",LAL
7003,"{'R. Bullock', 'J. Williams', 'R. Rondo', 'J. Hart', 'M. Wagner'}",LAL
7004,"{'A. Caruso', 'R. Bullock', 'J. Williams', 'R. Rondo', 'J. Hart'}",LAL
7005,"{'A. Caruso', 'R. Bullock', 'J. Williams', 'I. Bonga', 'J. Hart'}",LAL
7006,"{'A. Caruso', 'R. Bullock', 'J. Williams', 'J. Hart', 'L. James'}",LAL
7007,"{'K. Caldwell-Pope', 'R. Rondo', 'I. Bonga', 'M. Wagner', 'J. McGee'}",LAL
7008,"{'K. Caldwell-Pope', 'R. Bullock', 'R. Rondo', 'M. Wagner', 'J. McGee'}",LAL
7009,"{'K. Caldwell-Pope', 'A. Caruso', 'R. Bullock', 'R. Rondo', 'J. Williams'}",LAL
7010,"{'R. Bullock', 'J. Williams', 'I. Bonga', 'R. Rondo', 'J. Hart'}",LAL
7011,"{'E. Bledsoe', 'N. Mirotić', 'P. Connaughton', 'B. Lopez', 'K. Middleton'}",MIL
7012,"{'N. Mirotić', 'P. Connaughton', 'T. Snell', 'B. Lopez', 'K. Middleton'}",MIL
7013,"{'M. Brogdon', 'N. Mirotić', 'P. Connaughton', 'T. Snell', 'B. Lopez'}",MIL
7014,"{'E. İlyasova', 'M. Brogdon', 'N. Mirotić', 'P. Connaughton', 'T. Snell'}",MIL
7015,"{'E. İlyasova', 'E. Bledsoe', 'D. DiVincenzo', 'G. Antetokounmpo', 'T. Snell'}",MIL
7016,"{'M. Brogdon', 'G. Antetokounmpo', 'N. Mirotić', 'P. Connaughton', 'K. Middleton'}",MIL
7017,"{'E. İlyasova', 'M. Brogdon', 'N. Mirotić', 'T. Snell', 'B. Lopez'}",MIL
7018,"{'E. İlyasova', 'M. Brogdon', 'G. Antetokounmpo', 'N. Mirotić', 'T. Snell'}",MIL
7019,"{'E. İlyasova', 'E. Bledsoe', 'G. Antetokounmpo', 'N. Mirotić', 'K. Middleton'}",MIL
7020,"{'E. İlyasova', 'D. DiVincenzo', 'P. Connaughton', 'T. Snell', 'D. Wilson'}",MIL
7021,"{'D. Šarić', 'J. Teague', 'K. Towns', 'J. Okogie', 'K. Bates-Diop'}",MIN
7022,"{'D. Rose', 'D. Šarić', 'J. Teague', 'K. Towns', 'K. Bates-Diop'}",MIN
7023,"{'D. Rose', 'T. Gibson', 'T. Jones', 'K. Towns', 'K. Bates-Diop'}",MIN
7024,"{'D. Rose', 'T. Gibson', 'T. Jones', 'C. Reynolds', 'K. Towns'}",MIN
7025,"{'D. Rose', 'T. Gibson', 'A. Tolliver', 'T. Jones', 'C. Reynolds'}",MIN
7026,"{'J. Teague', 'A. Tolliver', 'T. Jones', 'C. Reynolds', 'K. Towns'}",MIN
7027,"{'J. Teague', 'A. Tolliver', 'C. Reynolds', 'K. Towns', 'J. Okogie'}",MIN
7028,"{'D. Šarić', 'J. Teague', 'C. Reynolds', 'K. Towns', 'J. Okogie'}",MIN
7029,"{'D. Rose', 'T. Gibson', 'J. Teague', 'K. Towns', 'K. Bates-Diop'}",MIN
7030,"{'D. Rose', 'A. Tolliver', 'T. Jones', 'C. Reynolds', 'K. Towns'}",MIN
7031,"{'J. Teague', 'A. Tolliver', 'C. Reynolds', 'K. Towns', 'K. Bates-Diop'}",MIN
7032,"{'D. Rose', 'J. Teague', 'A. Tolliver', 'K. Towns', 'K. Bates-Diop'}",MIN
7033,"{'D. Rose', 'J. Teague', 'A. Tolliver', 'T. Jones', 'K. Bates-Diop'}",MIN
7034,"{'D. Rose', 'T. Gibson', 'J. Teague', 'A. Tolliver', 'K. Bates-Diop'}",MIN
7035,"{'K. Knox', 'A. Trier', 'D. Jordan', 'L. Thomas', 'D. Smith'}",NYK
7036,"{'E. Mudiay', 'M. Robinson', 'L. Thomas', 'D. Dotson', 'D. Smith'}",NYK
7037,"{'E. Mudiay', 'D. Jordan', 'L. Thomas', 'D. Dotson', 'D. Smith'}",NYK
7038,"{'K. Knox', 'E. Mudiay', 'D. Jordan', 'D. Dotson', 'D. Smith'}",NYK
7039,"{'K. Knox', 'A. Trier', 'E. Mudiay', 'D. Jordan', 'D. Smith'}",NYK
7040,"{'A. Trier', 'E. Mudiay', 'M. Robinson', 'D. Dotson', 'L. Kornet'}",NYK
7041,"{'A. Trier', 'E. Mudiay', 'M. Robinson', 'J. Jenkins', 'L. Kornet'}",NYK
7042,"{'E. Mudiay', 'M. Robinson', 'J. Jenkins', 'L. Kornet', 'D. Smith'}",NYK
7043,"{'M. Robinson', 'J. Jenkins', 'D. Dotson', 'L. Kornet', 'D. Smith'}",NYK
7044,"{'D. Jordan', 'J. Jenkins', 'L. Thomas', 'D. Dotson', 'D. Smith'}",NYK
7045,"{'J. Nurkić', 'D. Lillard', 'J. Layman', 'R. Hood', 'A. Aminu'}",POR
7046,"{'D. Lillard', 'J. Layman', 'R. Hood', 'E. Freedom', 'A. Aminu'}",POR
7047,"{'Z. Collins', 'J. Layman', 'S. Curry', 'E. Freedom', 'R. Hood'}",POR
7048,"{'M. Harkless', 'Z. Collins', 'S. Curry', 'C. McCollum', 'E. Freedom'}",POR
7049,"{'M. Harkless', 'J. Nurkić', 'Z. Collins', 'S. Curry', 'C. McCollum'}",POR
7050,"{'D. Lillard', 'J. Layman', 'C. McCollum', 'E. Freedom', 'A. Aminu'}",POR
7051,"{'D. Lillard', 'J. Layman', 'A. Simons', 'E. Freedom', 'A. Aminu'}",POR
7052,"{'D. Lillard', 'Z. Collins', 'J. Layman', 'A. Simons', 'E. Freedom'}",POR
7053,"{'Z. Collins', 'J. Layman', 'S. Curry', 'A. Simons', 'E. Freedom'}",POR
7054,"{'Z. Collins', 'J. Layman', 'S. Curry', 'C. McCollum', 'E. Freedom'}",POR
7055,"{'Z. Collins', 'J. Layman', 'S. Curry', 'M. Leonard', 'A. Simons'}",POR
7056,"{'J. Layman', 'S. Curry', 'S. Labissière', 'M. Leonard', 'A. Simons'}",POR
7057,"{'K. Bazemore', 'D. Dedmon', 'J. Adams', 'D. Bembry', 'J. Collins'}",ATL
7058,"{'T. Prince', 'A. Len', 'V. Carter', 'D. Bembry', 'T. Young'}",ATL
7059,"{'T. Prince', 'D. Dedmon', 'J. Adams', 'J. Collins', 'K. Huerter'}",ATL
7060,"{'A. Len', 'T. Prince', 'J. Adams', 'J. Collins', 'K. Huerter'}",ATL
7061,"{'K. Bazemore', 'V. Carter', 'D. Dedmon', 'J. Adams', 'D. Bembry'}",ATL
7062,"{'K. Bazemore', 'V. Carter', 'J. Adams', 'D. Bembry', 'J. Collins'}",ATL
7063,"{'T. Prince', 'K. Bazemore', 'V. Carter', 'T. Young', 'K. Huerter'}",ATL
7064,"{'D. Nowitzki', 'T. Hardaway', 'J. Jackson', 'M. Kleber', 'L. Dončić'}",DAL
7065,"{'D. Nowitzki', 'J. Brunson', 'D. Harris', 'J. Jackson', 'M. Kleber'}",DAL
7066,"{'C. Lee', 'T. Hardaway', 'J. Brunson', 'M. Kleber', 'L. Dončić'}",DAL
7067,"{'C. Lee', 'T. Hardaway', 'J. Brunson', 'M. Kleber', 'D. Powell'}",DAL
7068,"{'C. Lee', 'T. Hardaway', 'J. Brunson', 'D. Powell', 'L. Dončić'}",DAL
7069,"{'D. Finney-Smith', 'J. Brunson', 'D. Harris', 'J. Jackson', 'D. Powell'}",DAL
7070,"{'T. Hardaway', 'D. Finney-Smith', 'D. Harris', 'M. Kleber', 'L. Dončić'}",DAL
7071,"{'R. Jackson', 'W. Ellington', 'G. Robinson', 'B. Griffin', 'A. Drummond'}",DET
7072,"{'L. Galloway', 'I. Smith', 'J. Leuer', 'L. Kennard', 'T. Maker'}",DET
7073,"{'L. Galloway', 'R. Jackson', 'W. Ellington', 'B. Griffin', 'J. Leuer'}",DET
7074,"{'L. Galloway', 'R. Jackson', 'B. Griffin', 'J. Leuer', 'L. Kennard'}",DET
7075,"{'R. Jackson', 'B. Griffin', 'G. Robinson', 'A. Drummond', 'L. Kennard'}",DET
7076,"{'L. Galloway', 'I. Smith', 'A. Drummond', 'K. Thomas', 'T. Maker'}",DET
7077,"{'I. Smith', 'W. Ellington', 'J. Leuer', 'L. Kennard', 'T. Maker'}",DET
7078,"{'L. Galloway', 'I. Smith', 'J. Leuer', 'K. Thomas', 'T. Maker'}",DET
7079,"{'L. Galloway', 'J. Calderón', 'J. Leuer', 'K. Thomas', 'T. Maker'}",DET
7080,"{'D. Cousins', 'K. Looney', 'S. Curry', 'K. Thompson', 'K. Durant'}",GSW
7081,"{'D. Cousins', 'K. Looney', 'S. Curry', 'A. Iguodala', 'K. Durant'}",GSW
7082,"{'D. Cousins', 'K. Looney', 'S. Curry', 'S. Livingston', 'K. Durant'}",GSW
7083,"{'D. Cousins', 'S. Curry', 'S. Livingston', 'A. McKinnie', 'D. Green'}",GSW
7084,"{'D. Cousins', 'K. Looney', 'S. Curry', 'S. Livingston', 'A. McKinnie'}",GSW
7085,"{'K. Looney', 'S. Curry', 'S. Livingston', 'A. McKinnie', 'A. Iguodala'}",GSW
7086,"{'Q. Cook', 'S. Curry', 'K. Thompson', 'A. Iguodala', 'D. Green'}",GSW
7087,"{'A. Bradley', 'C. Miles', 'J. Valančiūnas', 'B. Caboclo', 'M. Conley'}",MEM
7088,"{'B. Adebayo', 'G. Dragić', 'K. Olynyk', 'R. McGruder', 'J. Winslow'}",MIA
7089,"{'D. Waiters', 'D. Wade', 'J. Richardson', 'J. Winslow', 'H. Whiteside'}",MIA
7090,"{'D. Waiters', 'D. Wade', 'J. Richardson', 'R. McGruder', 'H. Whiteside'}",MIA
7091,"{'J. Richardson', 'K. Olynyk', 'R. McGruder', 'J. Winslow', 'D. Jones'}",MIA
7092,"{'G. Dragić', 'J. Richardson', 'K. Olynyk', 'J. Winslow', 'D. Jones'}",MIA
7093,"{'B. Adebayo', 'G. Dragić', 'J. Richardson', 'J. Winslow', 'D. Jones'}",MIA
7094,"{'B. Adebayo', 'D. Waiters', 'R. Anderson', 'R. McGruder', 'D. Jones'}",MIA
7095,"{'D. Šarić', 'J. Teague', 'G. Dieng', 'J. Okogie', 'K. Bates-Diop'}",MIN
7096,"{'D. Šarić', 'T. Jones', 'G. Dieng', 'J. Okogie', 'K. Bates-Diop'}",MIN
7097,"{'D. Rose', 'A. Tolliver', 'T. Jones', 'C. Reynolds', 'G. Dieng'}",MIN
7098,"{'T. Gibson', 'J. Teague', 'A. Tolliver', 'T. Jones', 'C. Reynolds'}",MIN
7099,"{'D. Šarić', 'T. Gibson', 'J. Teague', 'T. Jones', 'C. Reynolds'}",MIN
7100,"{'T. Gibson', 'J. Teague', 'A. Tolliver', 'J. Okogie', 'K. Bates-Diop'}",MIN
